Product name,ASIN,Condition,Total orders,NCX orders,Fulfilled by,SKU,NCX rate,Top NCX reason,NCX Review Rate,NCX Return Rate,Last updated,pcxHealth
"Vive Foldable Suction Reacher Grabber Tool for Elderly 2 Pack - 32 Inches Long Reach Grabber Claw - Pick Up Grab Tool - Reachers for Disabled & Seniors Heavy Duty - Trash, Garbage, Cups Picker Assist","B0CF47WMNC","New",1,0,"Amazon","X003X0Q8BP","0%","--","0%","0%","Nov 16, 2024","Excellent"
"Vive Arm Compression Sleeve for Men & Women - For Tendonitis, Arthritis & Swelling - 20-30mmHg Graduated Medical Compression for Inflammation and Pain - Forearm Cover for Sun UV Light(XXX-Large)","B0CDBKFK34","New",3,1,"Amazon","X003WXI81B","33.33%","Performance or quality not adequate
100%","0%","33.33%","Jan 17, 2025","Very poor"
"Vive Thigh High Compression Socks Women 15-20 mmHg - Stockings for Women Men - Medical Open Toe Leg Sleeve for Circulation & Varicose Veins Treatment","B0CDBF9SPB","New",3,1,"Amazon","X003WXI7J9","33.33%","Performance or quality not adequate
100%","0%","33.33%","Jan 26, 2025","Very poor"
"Vive Extra Long Handled Shoe Horn (31.5 Inches) - Metal Shoehorn for Men and Women - Large Standing Reach Assist - Long-Handled Dressing Aid for Seniors - Extended XL Stainless Steel Tool for Boots","B07P7RHRGK","Used",1,0,"Amazon","X003WSYL71","0%","--","0%","0%","Jan 17, 2025","Excellent"
"Vive Wheelchair Seat Cushion - Wheelchair Accessories for Seniors, Recliner Cushion Covers - Comfort Pressure Reducing Chair Cushion - Back Non-Slip Pillow - Full Total Cover, Non-Slip, with Arm Pads","B09BDCZ324","Used",1,0,"Amazon","X003WS4AE5","0%","--","0%","0%","Sep 30, 2024","Excellent"
"Vive Walking Cane for Women, Men, Elderly - Patented Offset Grip - Lightweight Adjustable Walking Aid with a Non-Slip Tip - Sturdy Balancing Mobility Aid for Seniors","B0CCR8MLY5","New",14,0,"Amazon","X003WMUIB5","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Bed Assist Rail for Elderly Adults Safety - Height Adjustable Bed Cane with Handrails for Bedroom - Compact Bedside Hand Railing for Home & Hospital - Fits Queen, King, Twin, Full Mattress","B0CCRDVZ9N","New",522,30,"Amazon","X003WMP3XX","5.75%","Performance or quality not adequate
56%","0.19%","5.56%","Feb 14, 2025","Good"
"Vive Walking Cane for Women, Men, Elderly - Patented Offset Grip - Lightweight Adjustable Walking Aid with a Non-Slip Tip - Sturdy Balancing Mobility Aid for Seniors","B0CCRD6YWK","New",16,0,"Amazon","X003WMNIM1","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Arctic Flex Gel Replacement Packs - Gel Ice Packs Reusable Ice Brace - Hot and Cold Gel Ice Pack for Injuries, Pain Relief, Swelling - Flexible Therapy Compression Wrap (Compression Ankle)","B0CCD4JYBV","New",9,1,"Amazon","X003WF7R9N","11.11%","Performance or quality not adequate
100%","0%","11.11%","Feb 13, 2025","Very poor"
"Vive Stroke Hand Brace - Rehabilitation Splint Glove for Elderly Patients - Finger Therapy Recovery Equipment - Physical Aid for Active Grip Support & Stability for Hemiplegia, Quadriplegic, Paralysis","B0CCD1JRHL","New",122,1,"Amazon","X003WF7OKZ","0.82%","Performance or quality not adequate
100%","0%","0.82%","Feb 14, 2025","Good"
"Vive Toilet Aids for Wiping Bottom - Bum Wipe Wand Assist Tool for Toileting - 15"" Long Reach Comfort Wiper for Obese, Bathroom Extender - Handicap Assistance for Personal Hygiene for Adults, Seniors","B0CC4CHXPP","New",2,0,"Amazon","X003WB61NZ","0%","--","0%","0%","Jan 6, 2025","Excellent"
"Vive 50 Mode TENS Machine for Pain Relief Therapy - EMS & Tens Muscle Stimulator for Back, Body, Recovery, Cramps - Rechargeable Unit with 8 Reusable Electrode Pads & Adjustable Intensities","B0CBTNL911","New",12,0,"Amazon","X003W5NSTV","0%","--","0%","0%","Feb 2, 2025","Excellent"
"Vive Adult Bibs (Black)","B0CBR1GBFN","New",15,0,"Amazon","X003W3QCOV","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vive Adult Bibs for Women, Men (3-pack) - Adjustable Bibs for Elderly Senior - Premium Waterproof Bib for Eating - Machine Washable, Clothing Protector With Cumb Catcher, Folding Pocket (Floral)","B0CBQZPZCC","New",41,5,"Amazon","X003W3QAGL","12.2%","Wrong item was sent
60%","0%","12.2%","Feb 13, 2025","Very poor"
"Vive Lumbar Roll - Cervical Cushion Support Pillow - Lower Back Pain Relief in Car, Office Chair, Computer - Ergonomic Portable Travel Bolster - Thoracic Low Rest Posture Corrector Seat Pad (Soft)","B0CBQVS4X1","new",11,2,"Amazon","X003W3NJ1F","18.18%","Performance or quality not adequate
100%","0%","18.18%","Feb 11, 2025","Good"
"Vive Body Wipes (60 Count) - Adult Wipes for Elderly - Disposable Bath Wipes for Adults Bathing No Rinse - Personal Cleansing Wipes for Bedridden, Injured Adults - Wet Wipes for Women & Men Traveling","B0CB4Y69NF","New",20,0,"Amazon","X003VRAUJL","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Shower Seat Cushion - Comfortable Support for Pain Relief - Waterproof, Soft Padded & Non Slip for Tub Chairs, Transfer Benches, Bath Stool, Bathtubs - for Seniors, Elderly, Handicap & Disabled","B0C9LCF3TZ","New",1,0,"Amazon","X003VHEV4V","0%","--","0%","0%","Nov 13, 2024","Excellent"
"Vive Toilet Safety Rail - Adjustable Grab Bar - Compact Support Frame with Handrail for Bathroom Toilet Seat - Easy Installation for Handicap Senior Bariatrics, Elderly Balance - Padded Hand Armrest","B06WD46FH2","Used",1,0,"Amazon","X003UVU3TP","0%","--","0%","0%","Sep 21, 2024","Excellent"
"Vive Foot Rocker - Calf Stretcher for Achilles Tendinitis, Heel, Feet, Shin Splint, Plantar Fasciitis Pain Relief - Stretches Strained Leg Muscle - Ankle Wedge Stretch Improves Flexibility (Standard)","B015D9VG14","Used",1,0,"Amazon","X003UUQEZX","0%","--","0%","0%","Dec 1, 2024","Excellent"
"Vive Squeeze Balls for Hand Therapy Set (4 Pack) - Grip Strengthener Occupational Exercise Equipment for Arthitis, Parkinsons, Stroke, Carpal Tunnel Recovery - Stress Relief Massage Putty Finger Toy","B099XB47WY","Used",1,0,"Amazon","X003UTDVLJ","0%","--","0%","0%","Jan 10, 2025","Excellent"
"Vive Walker Accessories Basket - Bag for Seniors, Large, Universal, Rolling Folding Mobility Attachment, Folding Hands-Free Storage Basket Mobility Aid Accessory Pouch for Elderly (Black and Blue)","B0C1XL71R8","new",5,1,"Amazon","X003USNOKX","20%","Defective item
100%","0%","20%","Feb 9, 2025","Excellent"
"Vive Rinse Free Shampoo - (Pack of 6) 16 fl oz each -Waterless Foam Wash For Elderly, Bedridden Patients, Women, Men - No Water Shower Cap Alternative For Washing Sensitive Skin, Hospital, Camping","B0C7BN4W55","New",10,0,"Amazon","X003UKGCWN","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Shoulder Pulley for Physical Therapy with Carry Pouch - Pulleys for Shoulder Rehab Over The Door System - Rotator Cuff Exercise Strengthening Equipment - Overhead Pully Arm Pain Relief, Recovery","B0C5ZB8HC4","New",185,7,"Amazon","X003TY9TVB","3.78%","Performance or quality not adequate
85%","0%","3.78%","Feb 14, 2025","Good"
"Vive Waterproof Cast Cover Arm Adult - Waterproof Bag for Adults - Sleeve Protector Bandage for Bath - Water Resistant Reusable Dry Bag Sleeve for Broken Hand and Wrist Protection - Universal Seal","B0C5YHS7H7","New",16,1,"Amazon","X003TXX3QJ","6.25%","Performance or quality not adequate
100%","0%","6.25%","Feb 3, 2025","Good"
"Vive Long Shoe Horn with Handle for Seniors (23"") - Sock Remover and Long Handled Shoehorn for Men & Women - Boot, Shoe Helper and Sock Aid - Adjustable Extra Reach with Patent-Pending Foldable Design","B0C5MZL1V8","New",281,2,"Amazon","X003TSS9R7","0.71%","Performance or quality not adequate
100%","0%","0.71%","Feb 14, 2025","Good"
"Vive Bed Pan for Elderly Females & Males - Spill Proof Bedpan for Men & Women, Contoured Extra Comfort Toilet Urinal - Firm Support for Adults, Medical Centers, Nursing, Hospitals, Patients, Home Use","B0C5BT2JM8","New",128,9,"Amazon","X003TOAY5L","7.03%","Performance or quality not adequate
66%","0%","7.03%","Feb 14, 2025","Good"
"Vive Waterproof Cast Covers for Shower Leg - Adult Cover Bag Cast Protector - Showering Boots for Leg, Foot, Ankle, After Surgery - Watertight & Submersible (Long Leg)","B0C5BNNH3C","New",17,1,"Amazon","X003TO1WBB","5.88%","Performance or quality not adequate
100%","0%","5.88%","Feb 13, 2025","Fair"
"Vive Tubular Patient Slide Sheet for Moving Patients (28"" x 28"") - Patient Transfer Slide Sheet - Sliding Transfer Sheet & Draw Sheet for Elderly","B0C5BW6YPS","New",25,1,"Amazon","X003TNUXZN","4%","Performance or quality not adequate
100%","0%","4%","Feb 14, 2025","Good"
"Vive Tubular Patient Slide Sheet for Moving Patients (39"" x 79"") - Patient Transfer Slide Sheet - Sliding Transfer Sheet & Draw Sheet for Elderly","B0C5BMGDM6","New",31,1,"Amazon","X003TNUXSZ","3.23%","Performance or quality not adequate
100%","0%","3.23%","Feb 13, 2025","Good"
"Vive Waterproof Cast Covers for Shower Leg - Adult Cover Bag Cast Protector - Showering Boots for Leg, Foot, Ankle, After Surgery - Watertight & Submersible (Short Leg)","B0C5BPF7LJ","New",8,0,"Amazon","X003TNUSZ3","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Cast Covers for Shower Arm - 100% Waterproof Cast Cover for Shower, Bath, Swimming, Adults, Seniors & Kids, Lightweight, Reusable - Cast Protector for Shower Arm Adult, Sleeve for Arm (Small Arm)","B0C5C4KH37","New",2,0,"Amazon","X003TNUSQR","0%","--","0%","0%","Feb 7, 2025","Excellent"
"Vive Cast Covers for Shower Arm - 100% Waterproof Cast Cover for Shower, Bath, Swimming, Adults, Seniors & Kids, Lightweight, Reusable - Cast Protector for Shower Arm Adult, Sleeve for Arm (Large Arm)","B0C5BMWSZ1","New",7,1,"Amazon","X003TNR3VP","14.29%","Performance or quality not adequate
100%","0%","14.29%","Jan 28, 2025","Very poor"
"Vive Tubular Patient Slide Sheet for Moving Patients (28"" x 47"") - Patient Transfer Slide Sheet - Sliding Transfer Sheet & Draw Sheet for Elderly","B0C5C4MV4B","New",39,2,"Amazon","X003TNKCZJ","5.13%","Performance or quality not adequate
100%","0%","5.13%","Feb 14, 2025","Fair"
"Vive Tube Alternating Air Pressure Mattress Pad - The Original Bed Sore Prevention Solution - Hospital & Home Mattress Topper - Includes Waterproof, Heat Resistant Ulcer Cushion & Whisper Quiet Pump","B0C4X4YX62","New",18,1,"Amazon","X003TI1HNF","5.56%","Performance or quality not adequate
100%","0%","5.56%","Feb 14, 2025","Good"
"Vive Tennis Balls for Walkers, Pre Cut (4 PCS) - Precut Walker Accessories Glider Slider Accessories, Heavy Duty - for Seniors, Adults, Handicap - Good for Indoor & Outdoor Use","B0C4XFFGPG","New",12,0,"Amazon","X003THPVJH","0%","--","0%","0%","Jan 18, 2025","Excellent"
"Vive Precut Tennis Balls for Walkers (4 Pack) - Heavy Duty Ski Glider Slider Accessories for Walker Legs, Chairs, Floor Protection - for Seniors, Adults, Handicap - Good for Indoor & Outdoor Use","B0C4X8XCX2","New",58,2,"Amazon","X003THPUA7","3.45%","Defective item
50%","0%","1.72%","Dec 17, 2024","Good"
"Gel Heel Cups for Pain Relief (Pair) - Heavy Duty Cushions for Plantar Fasciitis, Achilles Tendonitis, Bone Spurs, Flat Feet - Shock Absorbing Pad Inserts for Shoes (Men 8.5-10.5, Women 9-12)","B0C4MBX9FH","New",69,6,"Amazon","X003TDI0OT","8.7%","Too Small
50%","0%","8.7%","Feb 14, 2025","Fair"
"Vive Wheelchair Cushion - Gel Seat Pad for Coccyx, Orthopedic Back Support, Sciatica & Tailbone Pain Relief - Waterproof Cover + 4 Layer Foam Support and Comfort - for Pressure Sores (18"" x 18"" x 3"")","B0C4M2WFDP","New",48,3,"Amazon","X003TDHJDR","6.25%","Performance or quality not adequate
100%","2.08%","6.25%","Feb 14, 2025","Good"
"Gel Heel Cups for Pain Relief (Pair) - Heavy Duty Cushions for Plantar Fasciitis, Achilles Tendonitis, Bone Spurs, Flat Feet - Shock Absorbing Pad Inserts for Shoes (Kids 10.5-2.5)","B0C4M3KLFN","New",3,0,"Amazon","X003TCZ32H","0%","--","0%","0%","Jan 30, 2025","Excellent"
"Gel Heel Cups for Pain Relief (Pair) - Heavy Duty Cushions for Plantar Fasciitis, Achilles Tendonitis, Bone Spurs, Flat Feet - Shock Absorbing Pad Inserts for Shoes (Men 11-16)","B0C4M2F36X","New",51,1,"Amazon","X003TCZ2KF","1.96%","Too Small
100%","0%","1.96%","Feb 13, 2025","Good"
"Gel Heel Cups for Pain Relief (Pair) - Heavy Duty Cushions for Plantar Fasciitis, Achilles Tendonitis, Bone Spurs, Flat Feet - Shock Absorbing Pad Inserts for Shoes (Men 6-8, Women 6.5-8.5)","B0C4MGNGP3","New",37,0,"Amazon","X003TCZ1U1","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Gel Heel Cups for Pain Relief (Pair) - Heavy Duty Cushions for Plantar Fasciitis, Achilles Tendonitis, Bone Spurs, Flat Feet - Shock Absorbing Pad Inserts for Shoes (Kids 3-7, Women 4-6)","B0C4MLSCY4","New",11,2,"Amazon","X003TCZ1QZ","18.18%","Performance or quality not adequate
50%","0%","18.18%","Feb 13, 2025","Very poor"
"Xtra-Comfort Memory Foam Knee Wedge Pillow for Side Sleepers - Hip & Leg Elevation for Pregnancy, Sciatica, Lower Back Pain - Orthopedic Thigh & Foot Cushion for Surgery - Washable Cover & Travel Bag","B0C4HP6YCH","New",33,1,"Amazon","X003TARU89","3.03%","Performance or quality not adequate
100%","0%","3.03%","Feb 9, 2025","Good"
"Vive Hand Strengthener Grip Ring - Forearm Ring Hand Exercisers - Silicone Squeezer Gripper for Muscle Strengthening Training Tool - Arthritis Finger Physical Therapy PT Kit Trainer (Textured 2 Pack)","B0BYY2G269","New",25,1,"Amazon","X003T6LCBT","4%","Performance or quality not adequate
100%","0%","4%","Feb 14, 2025","Good"
"Vive XL Wheelchair Bag - Waterproof, Scratch-Resistant, Double-Stitched, Machine Washable Accessory for Adults, Seniors, 15 Colors - Storage Walker Backpack to Hang on Back of Wheel Chair","B0C3QLMNPQ","New",31,1,"Amazon","X003SYRXH9","3.23%","Performance or quality not adequate
100%","0%","3.23%","Feb 12, 2025","Good"
"Vive XL Wheelchair Bag - Waterproof, Scratch-Resistant, Double-Stitched, Machine Washable Accessory for Adults, Seniors, 15 Colors - Storage Walker Backpack to Hang on Back of Wheel Chair","B0C3QK6LRL","New",28,0,"Amazon","X003SYRWVV","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vive Walker Bag - Accessories Wheelchair Basket Pouch (Water Resistant) - Seniors Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B0C3QKCKBN","New",57,1,"Amazon","X003SYRSY7","1.75%","Performance or quality not adequate
100%","0%","1.75%","Feb 14, 2025","Good"
"Vive Upright Walker Forearm Pads For Seniors (2 Pcs) - Foam Lightweight Armrest Cover - Stand up, Tall Upwalker Accessories - Soft, Comfortable Rest For Arms, Machine Washable - Nonslip Bottom (Black)","B0C3QFSJ4X","New",172,7,"Amazon","X003SYRGML","4.07%","Performance or quality not adequate
42%","0%","4.07%","Feb 14, 2025","Good"
"Vive Bag for Wheelchairs & Walkers - Machine Washable, Double-Stitched, Water-Resistant Accessory Backpack for Rollators, Wheelchairs, Walkers - Pouch with XL Pockets & Straps for Quick Installation","B0C3QN8BLJ","New",25,1,"Amazon","X003SYO35T","4%","Performance or quality not adequate
100%","0%","4%","Feb 14, 2025","Good"
"Vive Bag for Wheelchairs & Walkers - Machine Washable, Double-Stitched, Water-Resistant Accessory Backpack for Rollators, Wheelchairs, Walkers - Pouch with XL Pockets & Straps for Quick Installation","B0C3QKCST9","New",15,0,"Amazon","X003SYMMGB","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Bag for Wheelchairs & Walkers - Machine Washable, Double-Stitched, Water-Resistant Accessory Backpack for Rollators, Wheelchairs, Walkers - Pouch with XL Pockets & Straps for Quick Installation","B0C3QHXWZ8","New",30,3,"Amazon","X003SYJCCN","10%","Performance or quality not adequate
100%","0%","10%","Feb 10, 2025","Good"
"Vive Walker Bag - Accessories Basket Pouch for Seniors (Water Resistant) - Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B0C3QJDXD4","New",3,0,"Amazon","X003SYJAQV","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive XL Wheelchair Bag - Waterproof, Scratch-Resistant, Double-Stitched, Machine Washable Accessory for Adults, Seniors, 15 Colors - Storage Walker Backpack to Hang on Back of Wheel Chair","B0C3QLQ6J5","New",58,2,"Amazon","X003SYH617","3.45%","Defective item
50%","0%","3.45%","Feb 14, 2025","Good"
"Vive Walker Bag - Accessories Basket Pouch for Seniors (Water Resistant) - Caddy Accessory Attachment for Folding, Rolling Walkers - Carry Storage Carrier Tote - Lightweight, Universal Size","B0C3QH44TB","New",3,0,"Amazon","X003SYH3TR","0%","--","0%","0%","Feb 5, 2025","Excellent"
"ViveCare Silicone Foam Dressing 2x2 with Border Adhesive - Bed Sore Bandage Foam Wound Dressing - Silicone Bordered Foam Dressing with Adhesive Border - Pressure Sore & Ulcer Wound Patches (5 Pack)","B0BV7JCWWS","New",5,0,"Amazon","X003SN29XD","0%","--","0%","0%","Feb 10, 2025","Excellent"
"ViveCare Sacral Silicone Foam Dressing 7x7 with Border Adhesive - Bed Sore Bandage Foam Wound Dressing - Silicone Bordered Sacral Pad with Adhesive Border - Pressure Sore & Ulcer Foam Patches (5 Pack)","B0BV7KFTFL","New",4,0,"Amazon","X003SN23WF","0%","--","0%","0%","Feb 13, 2025","Excellent"
"ViveCare Silicone Foam Dressing 4x10 with Border Adhesive - Bed Sore Bandage Foam Wound Dressing - Silicone Bordered Foam Dressing with Adhesive Border - Pressure Sore & Ulcer Wound Patches (5 Pack)","B0BV84Z9L2","New",12,0,"Amazon","X003SMVGLF","0%","--","0%","0%","Feb 13, 2025","Excellent"
"ViveCare Silicone Foam Dressing 4x8 with Border Adhesive - Bed Sore Bandage Foam Wound Dressing - Silicone Bordered Foam Dressing with Adhesive Border - Pressure Sore & Ulcer Wound Patches (5 Pack)","B0BV7LKFMX","New",13,0,"Amazon","X003SMF58Z","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Vive Quad Cane (250 LB) - Adjustable Walking Cane with Large 4 Pronged Base for Extra Balance & Stability, Walking Stick for Seniors, Men,& Women - Patented Customizable Handle","B0C2WKKDX9","New",13,0,"Amazon","X003SLKZFJ","0%","--","0%","0%","Feb 4, 2025","Excellent"
"Vive Quad Cane (250 LB) - Adjustable Walking Cane with Large 4 Pronged Base for Extra Balance & Stability, Walking Stick for Seniors, Men,& Women - Patented Customizable Handle","B0C2WMSTJC","New",20,3,"Amazon","X003SL7DKJ","15%","Performance or quality not adequate
66%","0%","15%","Feb 11, 2025","Fair"
"Vive Quad Cane (250 LB) - Adjustable Walking Cane with Large 4 Pronged Base for Extra Balance & Stability, Walking Stick for Seniors, Men,& Women - Patented Handle (Purple, SureWalk Quad Cane)","B0C2WJZFNW","New",21,4,"Amazon","X003SL5ZMR","19.05%","Performance or quality not adequate
100%","0%","19.05%","Feb 14, 2025","Poor"
"Vive Wheelchair Cushion - Gel Seat Pad for Coccyx, Orthopedic Back Support, Sciatica & Tailbone Pain Relief - Waterproof Cover + 4 Layer Foam Support and Comfort - for Pressure Sores (20"" x 18"" x 3"")","B0C2BVFJ38","New",94,8,"Amazon","X003SD4733","8.51%","Performance or quality not adequate
62%","0%","8.51%","Feb 14, 2025","Fair"
"Vive Wheelchair Cushion - Gel Seat Pad for Coccyx, Orthopedic Back Support, Sciatica & Tailbone Pain Relief - Waterproof Cover + 4 Layer Foam Support and Comfort - for Pressure Sores (18"" x 16"" x 2"")","B0C2BSJQRC","New",51,3,"Amazon","X003SD46UR","5.88%","Performance or quality not adequate
66%","0%","5.88%","Feb 14, 2025","Good"
